hora_sinistro,tipo_via,latitude,longitude,tp_veiculo_bicicleta,tp_veiculo_caminhao,tp_veiculo_motocicleta,tp_veiculo_nao_disponivel,tp_veiculo_onibus,tp_veiculo_outros,tp_veiculo_automovel,Chuva,Sinistro,mes,dia_semana
14,0,-22.31090981,-49.09662006,0,0,0,0,0,0,0,0,1,8,5
7,0,-22.33313862837822,-49.07235179419634,0,0,1,0,0,0,1,0,0,5,2
21,0,-22.33620454286207,-49.068380981815686,0,0,1,0,0,0,1,0,0,7,5
21,0,-22.324638922384253,-49.052671847385945,0,0,1,0,0,0,1,0,0,3,5
18,1,-22.281870432290614,-49.08673846178653,0,0,1,0,0,0,1,0,0,5,3
11,0,-22.32595805293175,-49.07962825453863,0,0,0,0,0,0,0,0,0,3,1
19,0,-22.312013879106846,-49.069896754480624,0,0,1,0,0,0,0,0,0,10,5
5,0,-22.32503214263967,-49.09934555971916,0,0,0,0,1,0,0,0,0,8,1
23,0,-22.3044033,-49.09971205,0,0,1,0,0,0,0,0,1,2,4
16,0,-22.29581008229,-49.041840724977384,0,0,0,0,0,0,0,0,0,11,2
1,0,-22.33189581028566,-49.0778516967395,0,0,0,0,0,0,0,0,0,4,6
16,1,-22.29228833,-49.10242827,0,0,0,0,0,0,0,0,1,3,2
21,0,-22.327778802793315,-49.081051276813845,0,0,1,0,0,0,1,0,0,11,1
7,0,-22.33656686258081,-49.05074862611842,0,0,0,0,0,0,2,0,0,2,1
12,0,-22.323832290474925,-49.0789472229903,0,0,0,0,0,0,0,0,0,11,4
22,0,-22.32913444664059,-49.06062711430912,0,0,1,0,0,0,1,0,0,4,4
11,0,-22.299919644402156,-49.06574378607371,0,0,0,0,0,0,1,0,0,5,4
11,0,-22.3137,-49.0726,0,0,0,1,0,0,0,0,1,1,0
14,0,-22.3362363206,-49.0683683814,0,0,1,0,0,0,1,0,1,12,0
7,0,-22.340129716142332,-49.05955718231583,0,0,0,0,0,0,2,0,0,10,6
8,0,-22.3137006653,-49.033690754,0,0,1,0,0,0,1,0,1,12,4
19,1,-22.28186473450102,-49.0867730104332,0,0,0,0,0,0,0,0,0,8,6
17,0,-22.311159120230695,-49.08981232880244,0,0,0,0,0,0,0,0,0,5,1
19,0,-22.30338797558266,-49.109603285175915,0,0,0,0,0,0,0,0,0,5,5
12,0,-22.29337891,-49.07285412,0,0,0,0,0,0,2,0,1,12,6
17,1,-22.316912502462692,-48.99561454779729,0,0,1,0,0,0,0,0,0,5,2
12,1,-22.232758299481247,-49.152099311667605,0,0,0,0,0,0,1,0,0,4,0
16,0,-22.320168283086296,-49.06843171025664,0,0,0,0,0,0,0,0,0,6,4
20,0,-22.32328334095735,-49.05731844136098,0,0,1,0,0,0,1,0,0,10,5
19,0,-22.339419016866803,-49.05027947971709,0,0,0,0,0,0,0,0,0,10,0
18,1,-22.31451547044294,-49.055208624055425,0,0,1,0,0,0,0,0,0,8,0
6,0,-22.307496277661848,-49.03398368633202,0,0,0,0,0,0,0,0,0,9,4
18,0,-22.333309791537044,-49.03552016247615,0,0,0,0,0,0,0,0,0,2,0
16,0,-22.33069097,-49.07610291,0,0,0,0,0,0,0,0,1,2,6
22,0,-22.316095064267206,-49.06970821760587,0,0,1,0,0,0,1,0,0,6,0
17,0,-22.374348496594727,-49.048869323265066,0,0,1,0,0,0,1,0,0,1,5
11,0,-22.3111416,-49.0004892,0,0,0,0,0,0,0,0,1,4,5
21,0,-22.31074327450646,-49.072700440563395,1,0,1,0,0,0,0,0,0,10,0
21,0,-22.33687822,-49.05964949,0,0,0,0,0,0,0,0,1,6,4
22,0,-22.34404522,-49.06376515,0,0,1,0,0,0,1,0,1,10,6
14,0,-22.32276797117515,-49.07087040746179,0,0,0,0,0,0,3,0,0,12,5
16,1,-22.284713387152753,-49.083588710880754,0,0,1,0,0,0,1,0,0,6,4
19,0,-22.330769250351846,-49.07821417822157,0,0,0,0,0,0,0,0,0,1,4
13,0,-22.35670647,-49.04722584,0,0,0,0,0,0,1,0,1,1,0
10,0,-22.358672525541735,-49.10508646205609,0,0,0,0,0,0,1,0,0,5,0
15,0,-22.32027541,-49.07730179,0,0,0,0,0,0,0,0,1,1,5
7,0,-22.330723744041105,-49.07611782293502,0,0,1,0,0,0,1,0,0,1,1
20,0,-22.317379889166084,-49.07700301790189,0,0,0,0,0,0,0,0,0,3,4
17,0,-22.357442631709667,-49.0280118660055,0,0,0,1,0,0,0,1,0,2,6
23,0,-22.33928319103646,-49.09478265493605,0,0,0,0,0,0,0,0,0,12,6
11,0,-22.341729753865426,-49.0746721039306,0,0,0,0,0,0,1,0,0,8,1
19,0,-22.333917843494632,-49.11119847014813,0,0,0,0,0,0,0,1,0,2,2
0,0,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,1,4
19,1,-22.24056267,-49.13788321,0,0,1,0,0,0,0,0,1,12,5
16,0,-22.37956056197931,-49.02895500696038,0,0,1,0,0,0,1,0,0,7,4
20,0,-22.33381378216647,-49.05656997711784,0,0,0,0,0,0,0,0,0,3,2
16,0,-22.33063634,-49.07615987,0,0,0,1,0,0,0,0,1,10,4
16,0,-22.33301711730617,-49.07234979253088,0,0,0,0,0,0,2,1,0,1,4
18,1,-22.3158559,-49.1456652,0,0,1,0,0,0,0,0,1,1,1
16,0,-22.3119296853,-49.0719092603,0,0,0,0,0,0,0,0,1,12,2
3,1,-22.314562477930878,-49.055226112233534,0,0,1,0,0,0,0,0,0,10,5
18,1,-22.233448599121946,-49.15143747620595,0,0,1,0,0,0,0,0,0,5,6
8,0,-22.274510673159178,-49.067232621041576,0,0,0,0,0,0,1,0,0,8,1
9,1,-22.31602945954591,-49.06418585465163,0,0,0,1,0,0,0,0,0,8,4
16,0,-22.32329705,-49.0783806,0,0,0,0,0,0,0,0,1,12,4
8,0,-22.324791972413117,-49.09874770385672,0,0,0,0,0,0,0,0,0,6,0
8,0,-22.321235183017933,-49.06759763874545,0,0,1,0,0,0,0,0,0,3,4
19,0,-22.3167080102874,-49.072699323112765,0,0,0,0,0,0,1,0,0,12,5
11,0,-22.321786105883053,-49.07334421808523,0,0,0,0,0,0,0,0,0,7,3
19,0,-22.30338797558266,-49.109603285175915,0,0,0,0,0,0,0,0,0,5,5
19,0,-22.333419743442104,-49.09365602103322,0,0,1,0,0,0,1,0,0,2,5
14,0,-22.31413871,-49.02757077,0,0,1,0,1,0,0,0,1,6,4
22,0,-22.321725972334924,-49.06701407989524,0,0,1,0,0,0,0,0,0,12,5
9,0,-22.32538254325448,-49.10028164829887,0,0,1,0,0,0,1,0,0,1,6
18,0,-22.335277492218832,-49.03253369875292,0,0,0,0,0,0,0,0,0,8,5
7,0,-22.33430639,-49.04815121,0,0,1,0,0,0,1,0,1,3,0
16,0,-22.30760285,-49.05811857,0,0,0,0,0,0,0,0,1,10,5
16,0,-22.348153360175413,-49.063878057159684,0,0,0,0,0,0,4,1,0,8,4
12,0,-22.29554884906228,-49.07367469485337,0,0,0,0,0,0,1,0,0,9,4
20,0,-22.32484664,-49.0988423,0,0,0,0,0,0,0,0,1,4,0
10,0,-22.3214522405133,-49.06588100014103,0,0,0,0,1,0,0,0,0,9,4
16,0,-22.32290236,-49.07201662,0,0,0,0,0,0,0,0,1,2,4
18,0,-22.303960698549584,-49.08194425530558,0,0,0,0,0,0,0,0,0,1,0
19,0,-22.331399890117087,-49.117014458712234,0,0,1,0,0,0,1,0,0,4,4
19,0,-22.326939715200247,-49.062359577187074,0,0,0,0,0,0,0,0,0,11,0
9,0,-22.33117528928428,-49.08898230608042,0,0,0,0,0,0,2,0,0,11,2
11,0,-22.3183321,-49.0632983,0,0,1,0,0,0,1,0,1,10,2
6,0,-22.302769943613512,-49.071367035420124,0,0,0,0,0,0,0,0,0,2,0
7,0,-22.313936597681117,-49.03353565892095,0,0,0,0,0,0,3,0,0,2,4
17,1,-22.293706732824983,-49.07288830835432,0,0,0,0,0,0,0,0,0,4,5
3,0,-22.337263169122988,-49.05279175618838,0,0,0,0,0,0,1,0,0,5,6
15,0,-22.32817284565705,-49.067235499776345,0,0,1,0,0,0,2,0,0,3,0
9,0,-22.3289957,-49.0688951,0,0,0,0,0,0,2,0,1,9,5
20,0,-22.32634422,-49.0583635,0,0,1,0,0,0,1,0,1,5,3
19,1,-22.306631722210856,-49.05942149744122,0,0,0,0,0,0,3,0,0,5,3
0,0,-22.33188827973604,-49.07788526529345,0,0,0,0,0,0,0,0,0,7,0
9,1,-22.34052199,-49.04739246,0,0,1,0,0,0,1,0,1,9,4
22,0,-22.304403104344086,-49.09985886762681,1,0,1,0,0,0,0,0,0,3,4
14,0,-22.3374836,-49.0688324,0,0,1,0,0,0,1,0,1,8,2
17,0,-22.344761960927023,-49.06988977630197,0,0,0,0,0,0,0,0,0,12,5
7,1,-22.34321098603431,-49.07712194887799,0,0,0,0,0,0,0,0,0,3,3
13,0,-22.301662927136245,-49.03516420755697,0,0,1,0,0,0,1,0,0,10,1
13,0,-22.330516571449387,-49.07522833617188,0,0,0,0,0,0,1,0,0,5,4
7,0,-22.33632979841859,-49.06836926944184,0,0,1,0,0,0,1,0,0,8,3
12,1,-22.33586611755705,-49.04881490545317,0,0,1,0,0,0,1,0,0,11,4
22,0,-22.391438726638302,-49.069150659902284,0,0,0,0,0,0,3,0,0,2,4
23,1,-22.350409285269258,-49.044876015171155,0,0,0,0,1,0,1,0,0,4,5
22,0,-22.3258962,-49.07970414,0,0,0,0,0,0,0,0,1,10,3
14,0,-22.31086041160448,-49.02217340711917,0,0,0,0,0,0,0,0,0,9,3
19,0,-22.30675278,-49.06659506,0,0,1,0,0,0,1,0,1,10,0
17,0,-22.337238267643684,-49.113031538870665,0,0,0,0,0,0,0,0,0,7,0
18,1,-22.357869794940694,-49.04216393729357,0,0,1,0,0,0,1,0,0,4,1
19,0,-22.327393807250285,-49.08304153150416,0,0,0,0,0,0,2,0,0,8,6
4,0,-22.31290618,-49.03246446,0,0,0,0,0,0,0,0,1,10,6
7,0,-22.329353991186196,-49.100605531353814,0,0,0,0,0,0,0,0,0,5,3
12,0,-22.33178421318452,-49.08618605090168,0,0,1,0,0,0,1,0,0,4,0
18,0,-22.320082431126913,-49.068462705754435,0,0,0,0,0,0,0,0,0,2,1
12,0,-22.331548925457344,-49.087051459798474,0,0,0,0,0,0,0,0,0,4,0
17,0,-22.32892802382734,-49.09351679932242,0,0,1,0,0,0,1,0,0,11,6
13,0,-22.313053001383107,-49.02639123555252,1,0,0,0,0,0,1,0,0,7,5
22,0,-22.307201859950858,-49.12012813464472,0,0,0,0,0,0,0,0,0,5,5
16,1,-22.35034135,-49.04486816,0,0,0,0,0,0,0,0,1,8,0
7,0,-22.330618341648893,-49.0761791741705,0,0,1,0,0,0,1,0,0,8,0
15,0,-22.33114979048559,-49.06636639783293,0,0,1,1,0,0,1,0,0,5,1
17,0,-22.32041155775773,-49.07725985279224,0,0,0,0,0,0,0,0,0,3,5
16,0,-22.319854744429886,-49.075980417546994,0,0,1,0,0,0,1,1,0,9,1
16,0,-22.34685171,-49.06181998,0,0,1,0,0,0,2,0,1,8,0
19,0,-22.325259817955974,-49.09963270691993,0,0,1,0,0,0,1,0,0,11,1
9,0,-22.32342123540037,-49.05807462846568,0,0,1,0,0,0,1,0,0,7,3
19,0,-22.3210455995152,-49.07715826430427,0,0,1,0,0,0,0,0,0,8,2
2,1,-22.334133669435495,-49.01599696251591,0,0,0,0,0,0,1,0,0,2,2
13,0,-22.325517548460542,-49.07455523092785,0,0,1,0,0,0,1,0,0,8,5
8,0,-22.33870578388501,-49.11540879064735,0,0,1,0,0,0,1,0,0,10,4
18,0,-22.31384499,-49.07253929,0,0,0,0,0,0,0,0,1,10,1
19,1,-22.327566397958552,-49.11297680785412,0,0,1,0,0,0,1,0,0,8,3
18,0,-22.32030820607581,-49.07734953230972,0,0,0,0,0,0,0,0,0,8,5
16,0,-22.33111245782995,-49.06965216890642,0,0,1,0,0,0,3,0,0,12,4
11,0,-22.327693576997284,-49.063010075543595,0,0,0,0,0,0,0,0,0,1,4
1,0,-22.322178051984206,-49.07385953983043,0,0,1,0,0,0,1,0,0,5,4
18,0,-22.342557296789206,-49.06672378366368,0,0,1,0,0,0,1,0,0,11,0
17,1,-22.24525707,-49.12957991,0,0,1,0,0,0,0,0,1,2,4
12,0,-22.34063339,-49.02374765,0,0,0,0,0,0,0,0,1,9,0
9,0,-22.31808081,-49.07449131,0,0,1,0,0,0,1,0,1,9,3
8,0,-22.30990858,-49.01863173,0,0,0,0,0,0,0,1,1,2,3
6,0,-22.34323121385556,-49.077176927070816,0,0,1,0,1,0,0,0,0,5,2
7,0,-22.34325439,-49.07711639,0,0,0,0,0,0,0,0,1,5,2
18,1,-22.38139804139754,-49.02811909773018,0,0,0,0,0,0,0,0,0,5,3
0,0,-22.349689801859927,-49.05222189504223,0,0,0,0,0,0,1,0,0,4,6
6,0,-22.3228077,-49.0718266,0,0,0,1,0,0,0,0,1,3,4
17,0,-22.331337890798668,-49.02292488594204,0,0,1,0,0,0,1,0,0,7,5
12,0,-22.31394158,-49.07251015,0,0,1,0,0,0,1,0,1,3,5
7,0,-22.332474286873772,-49.091342647681365,0,0,0,0,0,0,0,0,0,4,0
9,0,-22.351136183347425,-49.03130894948413,0,0,0,0,0,1,1,0,0,3,5
19,1,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,12,5
10,0,-22.291384,-49.044315,0,0,1,0,0,0,1,0,1,1,1
19,0,-22.32482416,-49.12544561,0,0,0,0,0,0,0,0,1,5,0
22,0,-22.339733054792504,-49.059960924546154,0,0,0,0,0,0,0,0,0,10,6
19,0,-22.38703131889135,-49.129273160692804,0,0,0,0,0,0,2,0,0,3,6
6,0,-22.31971939206351,-49.076289172528675,0,0,0,0,0,0,0,0,0,10,1
15,0,-22.338244291495794,-49.0508942133584,0,0,1,0,0,0,0,0,0,5,1
12,0,-22.316788665545005,-48.99498382172449,0,0,1,0,0,0,0,1,0,1,6
8,0,-22.313261866071386,-49.069718398214974,0,0,0,0,0,0,0,0,0,3,2
20,0,-22.294949255689147,-49.04325306618535,0,0,0,0,0,0,0,0,0,5,5
19,0,-22.326185803233106,-49.03538173058062,0,0,1,0,0,0,1,0,0,5,0
8,0,-22.331918546072465,-49.08626825588919,0,0,1,0,0,0,1,0,0,3,4
20,1,-22.28780043,-49.08016493,0,0,0,0,0,0,0,1,1,5,0
18,1,-22.350447957489806,-49.04476960325591,1,0,1,0,0,0,0,0,0,3,2
23,0,-22.32588988994918,-49.079788623368316,0,0,0,0,0,0,0,0,0,2,5
18,0,-22.28970577,-49.0535644,0,0,0,0,0,0,0,0,1,11,6
18,1,-22.31320711823598,-49.133027797563415,0,0,0,0,0,0,1,1,0,10,6
16,0,-22.320951922124483,-49.11897256378568,0,0,0,0,0,0,0,0,0,8,0
22,0,-22.315684524706782,-49.106265464466304,0,0,0,0,0,0,0,0,0,4,3
18,0,-22.343324963747992,-49.07721534069807,0,0,0,0,0,0,1,1,0,1,4
7,1,-22.36198677546475,-49.04046910158175,0,0,0,0,0,0,0,0,0,5,0
14,0,-22.34161197,-49.08861577,0,0,0,0,0,0,0,0,1,9,5
18,1,-22.315841794472053,-49.14575732707909,0,0,1,0,0,0,0,0,0,1,1
17,1,-22.281817393500187,-49.08666393959509,0,0,0,0,0,0,0,0,0,8,6
22,0,-22.32318867005937,-49.065952039499734,0,0,0,0,0,0,0,0,0,1,0
4,1,-22.29228222909713,-49.10246940352725,0,0,0,0,0,0,1,0,0,6,3
13,1,-22.347156459039297,-49.04593387207353,0,0,1,0,0,0,1,1,0,11,3
8,0,-22.33196887,-49.08616206,0,0,1,0,0,0,1,0,1,11,6
12,0,-22.317389139148915,-49.08678277175937,0,0,0,0,0,0,2,0,0,7,6
21,0,-22.313576752317466,-49.03350055860236,0,0,0,0,0,0,0,1,0,9,4
16,1,-22.321885,-49.0533746,0,0,1,0,0,0,0,0,1,3,2
18,0,-22.32021476,-49.07497276,0,0,1,0,0,0,0,1,1,3,5
11,0,-22.346151576256716,-49.10096942198629,0,0,0,0,0,0,0,0,0,1,2
15,0,-22.350094,-49.10302,1,0,0,0,0,0,0,0,1,10,1
7,0,-22.326187479550537,-49.05120760755085,0,0,0,0,0,0,0,0,0,1,4
20,0,-22.3394567,-49.0513345,0,0,0,0,0,0,0,0,1,6,4
11,0,-22.322928641450204,-49.078026233346066,0,0,0,0,0,0,0,0,0,3,2
7,1,-22.3240873,-49.0526242,0,0,1,0,0,0,2,0,1,5,2
10,0,-22.34535305,-49.07816247,0,1,0,0,0,0,2,0,1,2,0
19,0,-22.328777158343065,-49.07997819236534,0,0,1,0,0,0,1,0,0,3,3
3,1,-22.32034249,-48.97658615,0,0,0,0,0,0,0,0,1,7,6
21,0,-22.302827576238293,-49.04500816765602,0,0,0,0,0,0,0,0,0,9,2
12,1,-22.29983687,-49.06568767,0,1,0,0,0,1,1,0,1,6,5
14,0,-22.319945716719854,-49.03886073953333,0,0,1,0,0,0,1,0,0,6,2
4,0,-22.30523809,-49.09794557,0,0,0,0,0,0,0,0,1,1,5
11,0,-22.30589212,-49.09971915,1,0,1,0,0,0,0,0,1,10,5
3,0,-22.311277595960224,-49.032853354079116,0,0,0,0,0,0,0,0,0,11,1
7,1,-22.3238369,-49.0528492,0,0,0,0,0,0,3,0,1,1,3
20,0,-22.342585899317825,-49.115820814609876,0,0,1,0,0,0,1,0,0,3,0
7,0,-22.332070500861864,-49.08620686869918,0,0,0,0,0,0,0,0,0,2,0
18,0,-22.323491733947233,-49.16157073883115,0,1,0,1,0,0,0,0,0,12,3
7,0,-22.317233332495867,-49.07459132807086,0,0,0,0,0,0,0,0,0,11,0
3,0,-22.343267493150954,-49.077213869609935,0,0,0,0,0,0,1,0,0,9,5
21,0,-22.32992246,-49.06892028,0,0,1,0,0,0,1,0,1,7,3
9,0,-22.334287641670397,-49.06120689238573,0,0,1,0,0,1,0,0,0,9,2
18,0,-22.303697275486225,-49.10096193324368,0,0,0,0,0,0,0,0,0,1,6
6,1,-22.309904882152267,-49.05322563940795,0,0,1,0,0,0,1,0,0,10,1
18,0,-22.304534056106284,-49.084806562556075,0,0,0,0,0,0,0,0,0,1,4
17,0,-22.336419944213237,-49.08440498212082,0,0,0,0,0,0,0,0,0,3,1
0,0,-22.31815849,-49.11406931,0,0,0,0,0,0,1,0,1,6,0
21,0,-22.311884868657078,-49.070836627691264,0,0,0,0,0,0,0,0,0,9,5
6,0,-22.316444897772975,-49.01815068587998,0,0,0,0,0,0,1,0,0,11,0
7,0,-22.333812531266585,-49.06560885507588,0,0,0,0,0,0,0,0,0,3,1
6,0,-22.31930233979406,-49.021448347613855,0,0,1,0,0,0,1,0,0,4,6
18,0,-22.309501471633276,-49.08644268299492,0,0,0,0,0,0,0,0,0,3,2
14,0,-22.361220895196276,-49.10210896354041,0,0,0,0,0,0,0,0,0,8,5
21,0,-22.34232800402741,-49.10013432754714,0,0,0,0,0,0,0,0,0,7,5
21,0,-22.325963493754298,-49.079704951327074,0,0,1,0,0,0,0,0,0,3,6
14,0,-22.33519484,-49.09794829,0,0,1,0,0,0,0,0,1,2,6
17,0,-22.33972773,-49.06318493,0,0,1,0,0,0,1,0,1,1,5
20,0,-22.27566921928384,-49.06106573959574,0,0,0,0,0,0,0,0,0,11,3
9,0,-22.31502767,-49.07310758,0,0,1,0,0,0,1,0,1,3,1
20,1,-22.3165883902,-49.1373173236,0,0,0,1,0,0,0,0,1,2,2
5,0,-22.313685013741587,-49.03374521014781,0,0,0,1,0,0,2,0,0,1,6
0,0,-223022.00002200968,-490711.99997783924,0,0,0,1,0,0,0,0,0,2,0
12,0,-22.35334537,-49.0540671,0,0,1,0,0,0,1,0,1,7,6
18,0,-22.32015396,-49.06847443,0,0,0,0,0,0,0,1,1,4,2
20,0,-22.3201221,-49.06849635,0,0,0,0,0,0,0,1,1,2,5
17,0,-22.3249223,-49.02230854,0,0,0,0,0,0,0,0,1,4,1
15,0,-22.316376975937253,-49.12429571271873,0,0,0,1,0,0,0,0,0,4,1
8,0,-22.32195032,-49.09802443,0,0,0,0,0,0,0,0,1,8,5
15,0,-22.3469513,-49.0550893,0,0,1,0,0,0,1,0,1,2,5
14,0,-22.316536350102943,-49.12423184064336,0,0,0,0,0,0,0,0,0,4,0
7,1,-22.325280682188716,-49.16848839499838,0,0,1,0,0,0,0,0,0,10,0
12,0,-22.320411928829273,-49.021890852133744,0,0,0,0,0,0,0,0,0,2,5
8,0,-22.31839098369814,-49.02460396872711,0,0,0,0,0,0,0,0,0,9,0
18,0,-22.320066395362836,-49.07792424702536,0,0,1,0,0,0,1,0,0,9,4
19,0,-22.343950747,-49.0576727446,0,0,2,0,0,0,0,0,1,5,5
7,0,-22.341030361338387,-49.11371376454851,0,0,1,0,0,0,1,0,0,4,0
9,0,-22.32780626,-49.08128051,0,0,0,0,0,0,0,1,1,2,4
10,0,-22.336995213490397,-49.090773191209294,0,0,0,0,0,0,0,0,0,8,0
21,0,-22.31005913,-49.08292275,0,0,0,0,0,0,0,0,1,4,4
13,1,-22.3411171,-49.0475313,0,0,0,0,0,0,0,0,1,4,6
12,0,-22.313581303313637,-49.10589360232941,0,0,0,0,0,0,0,0,0,9,4
19,0,-22.318424662817904,-49.02443509951353,0,0,0,0,0,0,0,1,0,10,4
20,0,-22.3460817,-49.1150333,0,0,0,0,0,0,0,0,1,1,2
2,0,-22.374190016096787,-49.04888226535799,0,0,1,0,0,0,0,0,0,3,4
9,0,-22.329571069734197,-49.08191214927068,0,0,0,0,0,0,1,0,0,2,3
16,1,-22.317114862309463,-49.05565494719157,0,0,0,0,0,0,0,0,0,3,4
7,0,-22.32509515,-49.07671429,0,0,1,0,0,0,1,0,1,5,4
0,1,-22.381352925720837,-49.0280834090747,0,0,0,0,0,0,0,0,0,12,4
18,0,-22.346889878093634,-49.058649706635066,0,0,1,0,0,0,1,0,0,10,3
18,0,-22.30578694,-49.05073053,0,0,0,0,0,0,0,0,1,5,1
12,0,-22.32670960752372,-49.02502611624899,0,0,0,0,0,0,0,1,0,10,0
19,0,-22.337464459595036,-49.08045543192124,0,0,0,0,0,0,0,0,0,1,2
8,0,-22.327740657681943,-49.0280716216805,0,0,0,0,0,0,0,0,0,12,4
11,0,-22.343174760211042,-49.077153576997524,0,0,0,1,0,0,0,0,0,5,1
0,0,-22.32603125,-49.1018285,0,0,0,0,0,0,0,0,1,2,0
12,0,-22.30787052685636,-49.057456251160325,0,0,1,0,0,0,1,0,0,9,3
16,0,-22.3258962,-49.07970414,0,0,0,0,0,0,0,0,1,8,6
19,1,-22.206730634183494,-49.182300386080584,1,0,1,0,0,0,0,0,0,2,0
9,0,-22.330784124774098,-49.06503877327283,0,0,1,0,0,1,0,0,0,4,1
15,0,-22.328738856395404,-49.060513593894484,0,1,1,0,0,0,0,0,0,8,0
16,0,-22.344177353321367,-48.96574762961959,0,0,0,0,0,0,0,0,0,1,5
7,1,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,3,5
9,0,-22.31764126,-49.07644511,0,0,0,0,0,0,0,0,1,3,5
8,0,-22.3072924031497,-49.07829167661637,0,0,0,0,0,0,2,0,0,5,3
13,0,-22.33062774,-49.07612091,0,0,1,0,0,0,1,0,1,9,4
21,0,-22.30571328197159,-49.050746564285205,0,0,0,0,0,0,0,0,0,2,1
13,0,-22.32070797577057,-49.06806536204695,0,0,0,0,0,0,0,1,0,2,4
21,0,-22.3177984,-49.02322533,0,0,0,0,0,0,2,0,1,4,6
13,0,-22.33968811,-49.04912577,0,0,0,0,0,0,0,0,1,11,5
15,1,-22.31568377089992,-49.14190554136007,0,0,0,0,0,0,0,0,0,6,4
16,0,-22.310211511,-49.104459081,0,0,1,0,0,0,0,0,1,11,2
8,0,-22.2974546,-49.0449921,0,0,1,0,0,0,1,0,1,7,5
10,0,-22.31360378,-49.02913399,0,0,0,0,0,0,0,0,1,8,1
13,0,-22.31967358380349,-49.06813213818806,0,0,1,0,0,0,2,0,0,2,5
19,0,-22.33681215,-49.06694991,0,0,0,0,0,0,0,0,1,6,3
21,0,-22.308071846511965,-49.09040827712452,0,0,0,0,0,0,0,0,0,12,1
0,0,-22.32138725933918,-49.09735614405689,0,0,1,0,0,0,0,0,0,6,6
0,0,-22.325855346010574,-49.07979990196949,0,0,1,0,0,0,0,0,0,7,5
1,0,-22.319998569907046,-49.068559238436336,0,0,1,0,0,0,0,0,0,12,2
13,0,-22.31683149397769,-49.082802052598005,0,0,0,0,0,0,0,1,0,1,6
12,0,-22.28214205,-49.06780997,0,0,0,0,0,0,0,1,1,1,1
20,0,-22.298987262109762,-49.08808879417533,0,0,0,0,0,0,0,0,0,11,6
21,0,-22.33578301,-49.06530636,0,0,2,0,0,0,0,0,1,1,0
17,0,-22.344793,-49.069958,0,0,0,0,0,0,0,0,1,12,5
19,0,-22.275016159319488,-49.06927460864779,0,0,0,0,0,0,0,0,0,11,6
7,0,-22.33274066,-49.06492938,0,0,1,0,0,0,1,0,1,9,3
10,0,-223408.9999268372,-49076.00003241028,0,0,0,1,0,0,0,0,0,4,2
16,0,-22.32027221788427,-49.068424700475184,0,0,0,0,0,0,0,0,0,6,1
1,0,-22.33180868,-49.07793576,0,0,0,0,0,0,0,0,1,9,3
11,0,-22.355363704322066,-49.05466735329657,0,0,2,1,0,0,0,1,0,1,5
23,0,-22.3742030341395,-49.04881115235881,0,0,0,0,0,0,0,0,0,9,6
7,0,-22.325608822204174,-49.0543664696915,0,0,0,0,0,0,2,0,0,8,6
17,0,-22.341157178496985,-49.09792573756259,0,0,0,0,0,0,0,0,0,3,6
6,1,-22.37428439,-49.04888508,0,0,0,0,0,0,0,0,1,12,2
7,0,-22.31571686,-49.13265539,0,0,1,0,0,0,1,0,1,1,4
8,0,-22.32881583,-49.0216956,0,0,1,0,0,0,1,0,1,1,3
11,1,-22.31287410403992,-49.0552638030293,0,0,1,0,0,0,1,0,0,9,4
6,0,-22.33216073746377,-49.08620340743263,0,0,1,0,0,1,0,0,0,8,3
7,0,-22.328778997645816,-49.068181305274116,0,0,0,0,0,0,0,0,0,8,3
10,0,-22.33381529821383,-49.11105809587749,0,0,0,0,0,0,0,0,0,2,6
22,1,-22.347987840794403,-49.02835929107889,0,0,0,0,0,1,1,0,0,1,4
17,0,-22.340577610705004,-49.023730943533714,0,0,0,0,0,0,2,0,0,9,1
18,0,-22.31201032901231,-48.992226290026856,0,0,1,0,0,0,1,0,0,4,0
13,0,-22.31677041446604,-49.10428987867828,0,0,0,0,0,0,0,0,0,10,0
15,0,-22.33681215,-49.06694991,0,0,1,0,0,0,1,0,1,7,1
20,0,-22.31069942801283,-49.07265894533363,0,0,0,0,0,0,0,1,0,2,4
9,1,-22.381508578891513,-49.02808415217345,0,0,1,0,0,0,0,0,0,10,1
6,0,-22.298258027881296,-49.051209690947296,0,0,0,0,0,0,1,0,0,3,0
15,0,-22.374216301201276,-49.04891704801745,0,0,3,0,0,0,0,0,0,10,1
19,0,-22.30133117,-49.11073319,0,0,0,0,0,0,0,0,1,7,3
4,0,-22.33840541431272,-49.070710583677176,0,0,0,0,0,0,0,0,0,3,6
6,1,-22.22707822704669,-49.16009151248486,0,1,0,0,0,0,0,0,0,5,3
12,0,-22.328932299586373,-49.06920550425583,0,0,1,0,0,0,1,0,0,4,1
8,0,-22.35043751,-49.06418807,0,0,1,0,0,0,1,0,1,7,3
3,0,-22.3363778672,-49.0684847828,0,0,1,0,0,0,0,0,1,3,5
7,0,-22.30937760003153,-49.03331947035951,0,0,1,0,0,0,1,0,0,2,1
14,0,-22.28865300378508,-49.07145599380589,0,0,1,0,0,0,1,0,0,3,2
8,0,-22.33835047,-49.07068342,0,0,0,1,0,0,2,0,1,9,4
